POA_CODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
POA6163,424,1018,770,847,2158,2767,1515,2556,229,12289,3,13,10,10,7,0,6,3,0,47,15,11,21,11,21,38,23,43,0,180,20,49,53,55,86,81,38,12,4,401,3,0,6,8,18,14,10,3,0,64,9,47,48,37,54,64,21,41,4,321,8,26,36,31,43,45,12,12,3,212,54,408,289,208,221,121,66,60,25,1458,17,292,160,107,82,70,46,40,8,821,13,28,42,43,56,46,20,16,7,264,0,13,5,10,10,16,6,3,0,66,16,29,28,24,63,64,28,12,0,265,4,17,17,26,43,31,24,16,4,181,20,102,77,100,114,122,56,55,8,657,24,104,60,60,43,42,17,33,10,394,49,70,93,74,219,118,52,43,4,725,86,308,268,317,306,255,141,172,5,1874,127,291,449,493,558,320,123,122,14,2491,0,65,47,25,31,19,5,14,3,215,16,91,60,87,81,72,27,28,4,457
POA6164,437,948,685,898,2943,3800,2014,3473,264,15465,6,6,11,18,22,10,8,13,0,92,11,5,28,12,28,66,41,75,3,261,16,54,66,68,131,110,52,32,0,539,3,6,13,12,42,28,13,11,0,128,14,65,69,64,77,112,36,44,4,487,12,25,29,33,71,65,21,13,0,282,65,507,295,294,334,156,73,54,17,1797,38,307,158,136,81,69,35,45,8,884,8,33,54,59,82,82,32,27,0,367,7,10,17,4,19,11,7,5,0,76,37,18,86,47,112,108,37,25,3,469,12,33,37,28,52,54,8,24,0,242,35,113,98,101,175,179,57,50,11,814,13,106,77,67,76,73,28,34,10,485,54,58,109,78,289,135,74,46,0,844,85,242,260,317,344,267,118,165,10,1810,156,351,515,619,746,357,125,124,33,3029,11,75,33,24,32,22,5,9,0,208,23,132,96,101,136,72,27,23,10,619
POA6165,0,3,0,5,9,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
POA6166,78,169,117,134,404,607,321,632,43,2503,0,3,6,5,3,5,0,4,0,31,4,3,5,5,3,7,6,9,0,37,3,22,19,19,14,7,10,6,0,95,0,3,0,3,3,0,0,0,0,12,9,20,13,11,17,18,4,14,0,98,3,10,10,9,11,10,8,0,0,55,12,99,57,58,35,20,4,14,0,302,0,60,20,12,15,0,9,7,3,121,3,5,6,4,13,19,0,5,0,59,3,3,0,0,3,0,0,0,0,9,3,3,4,4,15,10,8,3,0,61,0,10,5,12,18,12,4,9,0,67,3,27,12,19,20,22,8,10,0,116,3,19,14,23,8,8,6,7,0,92,8,8,22,21,40,15,8,7,0,136,11,54,61,64,58,46,24,29,3,344,22,62,93,83,96,53,20,18,0,453,0,13,7,3,9,3,0,0,0,30,0,20,14,17,28,18,8,0,0,107
POA6167,193,390,276,333,1166,1316,704,1265,140,5794,0,9,10,10,12,8,4,5,0,55,3,0,4,5,7,27,5,23,0,75,8,33,18,21,63,34,24,9,0,203,4,3,3,0,18,8,0,7,0,37,3,18,21,21,23,36,13,22,0,163,10,18,5,14,23,14,10,3,0,101,25,175,132,143,159,59,43,30,13,776,19,131,71,54,36,14,16,27,3,368,6,17,13,19,34,23,17,18,3,145,0,9,3,3,4,10,3,3,0,31,11,5,14,18,38,36,3,3,0,128,0,3,9,14,28,23,3,11,0,92,8,42,27,20,43,39,7,12,0,193,13,52,33,31,40,27,10,10,0,214,24,15,31,21,110,40,27,10,3,286,25,64,77,106,106,77,45,41,3,541,56,102,153,231,250,117,35,63,16,1028,4,19,12,9,11,5,8,4,0,78,6,36,32,41,38,23,11,10,0,188
POA6168,192,328,276,319,907,1100,704,1229,113,5176,0,0,8,6,8,3,3,0,0,35,9,9,4,3,6,7,4,26,0,74,6,19,17,13,37,19,22,11,0,143,0,0,3,3,4,5,0,3,0,20,4,17,14,19,19,35,15,18,3,134,5,3,5,8,17,19,3,0,0,58,26,145,98,117,114,47,34,24,9,614,9,139,75,53,38,29,17,24,9,375,3,16,15,14,16,22,4,9,0,97,0,11,7,4,10,6,3,0,0,32,7,9,8,13,24,16,13,6,0,91,0,11,7,11,24,14,4,7,0,88,11,21,23,15,29,26,4,19,0,151,3,42,31,23,30,17,8,16,3,181,26,22,30,23,90,78,39,75,3,397,19,63,78,79,71,77,32,31,0,450,50,90,173,224,201,95,32,57,10,923,3,34,11,10,10,5,7,3,0,77,3,41,36,33,38,21,3,7,0,181
POA6169,322,559,399,474,1402,1621,1078,1860,146,7862,0,7,9,8,7,3,3,4,0,47,14,3,6,3,13,14,11,46,0,116,14,16,21,35,57,60,22,17,0,245,0,3,6,3,17,7,0,0,0,45,4,31,27,22,26,42,18,16,7,196,8,9,13,12,17,17,8,4,0,92,36,275,198,201,185,74,42,43,15,1075,19,186,84,79,44,28,23,27,9,501,3,16,16,22,28,19,7,11,0,128,0,13,6,4,4,12,3,3,0,47,10,14,11,21,40,25,8,11,0,134,3,16,15,9,32,43,12,7,0,134,13,51,29,36,52,48,12,19,0,262,10,69,33,43,48,21,11,17,9,262,29,37,52,50,138,78,56,35,3,483,46,136,143,163,175,114,62,86,4,938,82,172,238,328,317,150,60,80,10,1433,3,37,14,16,5,9,4,9,0,91,11,59,47,47,52,34,10,15,0,274
POA6170,91,195,160,193,725,763,407,692,71,3295,0,0,3,6,3,3,0,0,0,21,4,0,3,3,10,12,3,20,0,50,3,9,16,11,31,22,14,6,3,102,0,0,0,0,12,3,0,0,0,20,0,4,5,14,9,33,13,13,0,94,3,9,4,9,19,14,3,0,0,60,19,89,67,70,78,19,15,11,3,372,17,70,29,27,25,21,3,16,6,216,0,4,3,3,14,9,5,12,0,57,3,3,0,0,7,3,3,3,0,29,6,7,8,8,20,22,7,3,0,83,0,0,3,6,15,15,10,6,0,49,14,20,15,21,42,35,8,3,0,158,3,28,11,11,32,18,9,11,0,132,7,8,21,22,68,34,18,8,0,189,10,31,44,55,60,53,24,21,7,292,31,46,91,137,155,108,22,28,11,625,0,4,9,7,12,3,3,0,0,33,5,14,22,16,19,15,0,0,0,92
POA6171,354,388,278,344,1334,1737,1115,2210,110,7862,4,6,7,4,9,6,0,7,3,48,19,0,16,7,17,21,19,53,0,146,3,35,20,33,43,50,17,13,3,209,0,0,3,3,12,15,5,3,0,49,12,33,24,20,45,61,11,28,3,244,3,5,18,10,36,28,14,12,3,119,45,244,180,200,163,80,45,35,5,989,12,182,69,78,37,40,19,32,8,475,14,9,14,17,29,37,12,16,0,150,0,5,11,10,5,12,0,0,0,45,17,6,31,32,64,48,11,13,0,210,4,10,8,22,38,33,7,13,0,139,14,42,46,30,77,69,19,19,0,316,10,43,40,30,55,29,9,19,5,243,30,18,57,49,163,104,66,51,3,536,43,101,115,160,159,122,60,82,8,842,100,156,240,314,336,166,71,80,12,1475,3,31,7,12,12,3,10,7,0,82,16,64,44,45,48,32,16,7,5,278
POA6172,145,211,146,143,572,654,421,847,60,3200,0,0,0,6,4,3,3,3,0,25,3,4,0,3,8,4,3,22,0,50,5,11,5,11,15,19,11,10,0,91,0,0,4,3,6,8,0,3,0,26,0,14,9,11,20,24,6,10,0,90,0,3,0,4,4,10,3,0,0,33,16,142,102,93,76,37,30,14,9,518,12,93,47,35,9,13,4,16,6,234,0,11,0,13,12,11,3,4,0,61,0,3,8,3,8,3,4,0,0,25,3,3,10,6,29,12,5,5,0,81,3,3,4,5,12,17,6,3,0,53,3,8,12,11,16,6,8,13,0,78,0,27,25,15,17,8,0,10,6,107,17,5,18,15,50,36,20,14,5,181,11,62,63,70,62,59,14,20,0,354,24,64,93,130,146,54,28,25,11,578,3,18,10,12,4,9,3,3,0,66,3,24,15,14,22,12,11,0,0,100
POA6173,141,209,115,110,454,725,412,969,43,3184,0,3,0,0,3,0,0,0,0,9,4,3,3,0,3,7,6,25,0,48,4,14,13,10,10,25,6,5,0,89,0,0,0,3,3,4,0,0,0,19,3,11,18,9,14,24,3,6,0,86,3,3,0,4,5,13,0,0,0,33,16,119,69,71,47,35,16,11,3,387,5,90,25,31,7,7,0,15,0,173,4,3,0,5,7,9,3,3,0,34,3,8,3,8,3,3,0,0,0,24,0,8,7,6,18,19,4,3,0,63,3,5,3,9,21,22,4,6,0,85,3,9,13,17,30,25,11,3,0,116,3,21,13,13,15,14,8,6,3,88,7,10,24,17,44,38,19,9,3,167,16,69,77,77,77,63,24,31,6,430,35,62,111,138,125,44,24,19,3,557,0,25,13,12,6,3,3,3,0,71,0,32,14,16,12,15,3,5,0,108
POA6174,38,69,64,43,158,186,116,254,28,951,0,0,0,0,0,0,0,0,0,5,8,0,0,3,0,7,3,5,0,22,3,4,6,6,6,5,3,0,0,38,0,0,0,0,0,0,0,0,0,3,0,15,4,3,5,6,0,0,0,36,0,0,0,0,3,0,0,0,0,7,7,24,16,19,16,12,3,4,0,92,6,20,14,12,7,0,0,5,0,60,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,5,0,0,0,13,0,3,3,0,8,9,0,0,0,27,3,9,6,4,7,13,3,3,0,41,3,8,8,0,5,3,3,4,0,32,6,4,0,4,17,3,3,9,0,49,7,23,14,36,21,20,12,18,0,148,12,24,29,35,28,19,4,3,0,152,0,13,5,0,0,0,3,0,0,21,0,13,6,3,7,3,3,4,0,35
POA6175,38,77,34,47,149,182,124,266,7,926,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,17,0,7,4,5,7,7,3,3,0,39,3,0,0,0,0,3,0,0,0,6,0,3,5,0,3,6,3,0,0,29,0,0,0,0,4,3,0,0,0,11,5,34,13,22,11,5,0,4,3,94,4,22,11,3,6,0,0,4,0,48,0,0,0,0,0,6,3,0,0,11,0,3,0,0,0,0,3,0,0,12,0,3,5,0,9,7,0,3,0,25,0,0,0,0,3,3,0,0,0,10,0,3,6,0,4,8,0,4,0,32,0,8,0,4,3,0,0,3,0,20,6,3,6,5,11,10,0,3,0,48,4,20,27,24,24,24,14,21,3,155,7,22,26,35,35,15,4,7,0,150,0,9,0,0,0,0,0,0,0,20,0,3,6,8,13,5,3,3,0,38
POA6176,19,20,16,17,69,85,47,99,9,378,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,4,3,9,4,7,8,3,3,3,0,46,0,4,6,0,0,0,0,3,0,19,0,0,0,4,0,0,0,3,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,3,0,3,0,11,0,0,0,3,0,3,0,0,0,6,0,3,0,0,0,4,3,0,0,13,0,0,0,0,3,0,0,3,0,14,0,6,4,4,4,9,3,12,0,45,4,7,13,13,10,9,3,5,0,56,0,3,0,5,0,0,0,0,0,11,0,4,9,3,4,0,0,0,0,17
POA6180,68,77,44,67,204,221,156,401,24,1258,0,0,0,0,3,0,0,0,0,10,3,0,3,0,0,3,7,16,0,32,0,0,3,3,3,10,3,3,0,29,0,0,0,0,0,4,0,0,0,5,3,8,0,10,8,6,0,11,0,41,3,0,0,3,3,0,0,0,0,15,11,33,28,31,34,17,8,4,0,166,3,29,16,16,7,4,3,8,0,85,0,7,5,5,9,3,3,0,0,34,0,0,4,0,5,0,0,0,0,4,4,0,3,3,3,4,0,4,0,22,0,0,4,4,5,3,0,0,0,18,0,7,4,6,12,10,5,0,0,45,3,14,3,9,3,3,4,5,0,50,3,3,15,5,12,12,3,6,0,64,6,19,24,20,26,27,12,12,0,150,14,29,44,55,48,21,12,12,3,248,0,6,3,0,0,0,0,3,0,11,0,18,12,8,5,3,3,0,3,52
POA6181,12,5,8,5,25,27,18,33,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,3,0,22,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,13,0,5,0,6,0,0,3,3,0,15,0,0,3,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,23,14,12,16,32,47,28,90,4,273,0,0,0,3,0,0,0,3,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,7,3,5,4,3,0,0,0,27,0,3,0,5,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,8,8,4,8,4,4,4,0,32,0,8,4,3,12,3,3,0,0,38,0,3,3,0,0,0,0,0,0,5,0,3,0,3,0,0,0,6,0,13
POA6208,125,163,121,135,395,355,255,717,52,2328,3,7,13,8,7,0,3,3,0,49,7,0,4,0,13,10,10,21,0,67,0,21,15,12,20,11,10,4,0,94,0,0,0,0,6,0,0,0,0,8,0,7,8,11,10,10,3,8,0,58,3,3,3,0,0,5,0,0,0,20,15,90,75,66,38,18,16,16,0,330,9,61,42,27,18,5,10,18,0,187,3,14,11,13,7,3,3,3,3,57,0,0,3,0,0,0,0,0,0,7,3,3,3,5,12,3,3,0,0,37,3,5,6,7,9,10,3,4,0,56,3,16,7,14,10,7,10,7,0,67,0,19,17,7,10,10,3,13,0,80,6,16,16,15,28,15,9,4,0,106,14,38,24,60,31,35,16,27,0,241,20,58,66,80,61,31,20,20,3,354,0,16,11,0,3,3,3,4,0,42,0,14,6,16,18,3,4,3,3,69
POA6209,24,44,19,26,55,80,37,89,10,387,0,3,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0,12,0,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,14,9,13,7,0,0,0,53,0,11,5,6,0,0,3,3,0,36,0,5,0,4,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,4,0,0,0,0,3,0,3,3,4,0,3,0,3,0,20,0,8,0,0,0,0,0,3,0,15,0,0,3,0,5,0,0,0,0,19,3,3,7,9,7,6,3,10,0,49,3,7,9,12,10,6,4,0,0,54,0,3,0,0,0,0,0,0,0,8,0,3,0,3,8,0,0,0,0,16
POA6210,671,1117,754,925,2284,2377,1537,3649,288,13604,7,14,15,12,5,6,3,12,0,71,35,16,11,10,37,48,32,121,3,315,14,41,62,61,70,60,30,19,0,355,3,0,3,4,18,12,0,3,0,46,23,83,47,57,56,58,15,33,0,385,3,19,15,21,35,16,7,12,4,143,81,537,353,362,327,146,75,85,25,1985,39,393,207,164,90,68,55,81,21,1101,18,41,34,55,49,35,6,21,3,255,0,14,6,5,26,9,11,7,3,82,11,13,42,28,59,49,13,19,3,238,7,45,30,40,83,52,20,31,0,310,26,84,75,74,83,59,31,29,3,456,24,138,79,55,63,39,24,44,5,481,29,56,79,74,191,109,44,37,3,625,73,238,231,338,278,243,128,190,17,1738,148,344,481,649,564,209,100,144,28,2661,5,66,30,26,25,15,7,13,4,194,10,113,70,81,82,48,36,28,3,471
POA6211,77,104,79,98,212,227,145,499,35,1479,0,0,4,0,0,0,0,0,0,8,7,0,0,0,3,6,3,15,0,38,3,10,11,3,7,4,0,0,0,43,0,0,0,0,0,0,0,0,0,3,3,15,11,6,6,3,0,9,0,54,0,0,3,4,0,3,3,0,0,14,3,57,42,36,25,15,9,10,3,188,4,37,19,13,5,14,3,3,4,111,0,0,7,3,5,0,0,4,0,16,0,0,0,0,0,5,0,0,0,8,3,0,5,5,10,3,0,0,0,28,0,4,9,7,8,4,3,0,0,33,3,11,8,9,10,6,3,5,0,55,5,10,5,3,0,8,0,7,0,39,4,4,5,13,17,10,7,5,0,64,10,26,44,43,27,27,6,11,0,199,22,42,49,47,56,13,8,10,3,259,0,3,3,3,3,0,0,0,0,16,3,8,6,9,11,5,0,0,0,52
POA6213,12,16,13,13,25,26,16,54,5,177,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,3,0,9,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,7,8,4,0,4,4,6,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,3,7,3,0,0,0,4,0,14,0,0,0,0,3,3,0,6,4,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6
POA6214,7,19,10,14,29,22,16,48,3,179,0,8,5,3,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,0,3,0,15,0,7,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,12,3,3,4,0,3,4,0,0,0,22,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,0,0,0,0,4
POA6215,61,53,34,59,189,129,89,268,23,902,0,8,4,4,3,7,3,9,0,33,3,0,3,0,5,4,3,14,3,36,4,4,3,9,10,7,0,0,0,38,0,0,0,0,3,0,0,0,0,0,3,8,6,3,3,4,0,3,0,28,0,0,3,3,0,3,0,0,0,8,4,26,16,12,6,5,3,7,4,77,0,10,11,13,10,0,0,5,0,44,0,3,6,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,8,0,0,0,0,0,5,3,3,0,14,0,5,11,0,3,0,0,0,0,19,4,14,6,3,0,3,0,0,0,33,5,3,15,8,9,8,3,0,3,51,5,18,11,11,10,5,11,10,0,86,9,23,31,30,26,9,8,4,5,148,0,6,0,3,0,3,0,0,0,16,0,9,3,3,7,3,0,0,0,28
POA6218,9,8,4,7,16,13,10,31,4,89,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,3,7,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6220,58,63,47,104,179,179,169,302,22,1126,3,19,17,14,3,18,3,21,0,94,0,0,0,0,3,0,3,6,0,18,10,12,11,34,37,11,4,3,0,115,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,0,3,3,34,20,23,12,5,3,9,0,104,0,28,11,14,5,0,0,4,5,61,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,16,0,3,0,0,0,0,0,0,0,7,0,3,4,0,0,0,0,0,0,8,0,13,8,3,4,3,0,0,0,31,3,4,4,3,9,6,0,3,0,36,3,19,23,21,17,13,6,12,0,117,6,26,23,39,20,7,5,10,4,146,4,4,0,0,3,0,0,0,0,16,0,6,3,3,4,3,3,0,0,21
POA6221,0,3,0,7,11,10,7,25,3,70,0,8,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,13,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
